日期,总资产(元),累计收益率,每日收益率
2023-03-06,1083349.96,8.3350%,0.0000%
2023-03-07,1083349.96,8.3350%,0.0000%
2023-03-08,1083349.96,8.3350%,0.0000%
2023-03-09,1083349.96,8.3350%,0.0000%
2023-03-10,1083349.96,8.3350%,0.0000%
2023-03-13,1083349.96,8.3350%,0.0000%
2023-03-14,1083349.96,8.3350%,0.0000%
2023-03-15,1083349.96,8.3350%,0.0000%
2023-03-16,1083349.96,8.3350%,0.0000%
2023-03-17,1083349.96,8.3350%,0.0000%
2023-03-20,1083349.96,8.3350%,0.0000%
2023-03-21,1083349.96,8.3350%,0.0000%
2023-03-22,1083967.23,8.3967%,0.0570%
2023-03-23,1087083.23,8.7083%,0.2875%
2023-03-24,1087821.23,8.7821%,0.0679%
2023-03-27,1084582.23,8.4582%,-0.2978%
2023-03-28,1086427.23,8.6427%,0.1701%
2023-03-29,1090117.23,9.0117%,0.3396%
2023-03-30,1103114.23,10.3114%,1.1923%
2023-03-31,1101474.23,10.1474%,-0.1487%
2023-04-03,1101351.23,10.1351%,-0.0112%
2023-04-04,1094504.23,9.4504%,-0.6217%
2023-04-06,1093274.23,9.3274%,-0.1124%
2023-04-07,1092290.23,9.2290%,-0.0900%
2023-04-10,1094627.23,9.4627%,0.2140%
2023-04-11,1093028.23,9.3028%,-0.1461%
2023-04-12,1084254.23,8.4254%,-0.8027%
2023-04-13,1083434.23,8.3434%,-0.0756%
2023-04-14,1087862.23,8.7862%,0.4087%
2023-04-17,1092495.23,9.2495%,0.4259%
2023-04-18,1091880.23,9.1880%,-0.0563%
2023-04-19,1094422.23,9.4422%,0.2328%
2023-04-20,1086468.23,8.6468%,-0.7268%
2023-04-21,1083680.23,8.3680%,-0.2566%
2023-04-24,1098030.23,9.8030%,1.3242%
2023-04-25,1085484.23,8.5484%,-1.1426%
2023-04-26,1094627.23,9.4627%,0.8423%
2023-04-27,1105451.23,10.5451%,0.9888%
2023-04-28,1101269.23,10.1269%,-0.3783%
2023-05-04,1096718.23,9.6718%,-0.4133%
2023-05-05,1093356.23,9.3356%,-0.3066%
2023-05-08,1098768.23,9.8768%,0.4950%
2023-05-09,1093397.23,9.3397%,-0.4888%
2023-05-10,1106640.23,10.6640%,1.2112%
2023-05-11,1112052.23,11.2052%,0.4890%
